4,0,0,0,0,0,0.00554589289715157,0.00554589289715157,1.04456080900964,1.0198062967846,1.00479569395763,1.00338642274966,0.250805081886961,0,0,0
4,0,0,0,0,0,0.00554589289715157,0.00554589289715157,1.04456080900964,1.0198062967846,1.00479569395763,1.00338642274966,0.509299990954159,0,0,0
4,0,0,0,0,0,0.00554589289715157,0.00554589289715157,0.00554589289715157,0.354996662478893,0.778750111886425,1.00338642274966,0.926771453761046,0,0,0
4,0,0,0,0,0,0.00554589289715157,0.553853614529708,1.00172945318244,0.269263431618279,1.00479569395763,1.00338642274966,0.247101190017187,0,0,0
4,0,0,0,0,0,0.160844559475871,0.0055242717280199,0.0055242717280199,1.00736398105296,1.00479569395763,1.00338642274966,0.604515765443631,0,0,0
4,0,0,0,0,0,0.0055242717280199,0.0055242717280199,0.325523926402338,1.00937729420416,1.00479569395763,0.653793739338131,0.269263431618279,0,0,0
4,0,0,0,0,0,0.0055242717280199,1.00937729420416,0.0199778984557013,1.00937729420416,0.777169952181054,0.0055242717280199,0.0055242717280199,0,0,0
4,0,0,0,0,0,0.0055242717280199,0.0277119942477856,0.797560131421364,1.00937729420416,0.433626253181361,0.0055242717280199,0.0055242717280199,0,0,0
4,0,0,0,0,0,0.0277119942477856,0.0432979049209076,0.0199778984557013,1.00937729420416,0.00556743010089506,0.0055242717280199,0.623547391838643,0,0,0
4,0,0,0,0,0,0.0277119942477856,0.696965898478627,0.714571344607067,0.208486882884058,0.00554589289715157,0.0824595182342766,0.0055242717280199,0,0,0
4,0,0,0,0,0,0.709819098055446,0.0277119942477856,1.00479569395763,1.00937729420416,1.02468077703137,0.404561166025482,1.00000762936543,0,0,0
4,0,0,0,0,0,0.160844559475871,0.721768638925831,0.984574207422309,1.00937729420416,0.00556743010089506,0.0824609695391139,0.937263999480313,0,0,0
4,0,0,0,0,0,0.00554589289715157,0.0055242717280199,1.00442962140109,1.00937729420416,0.562122728402568,0.098131976107433,0.772562365739101,0,0,0
4,0,0,0,0,0,0.00554589289715157,1.00937836127194,0.968005001568483,0.282641577574423,0.524182320827036,0.129484908012968,0.772562365739101,0,0,0
4,0,0,0,0,0,0.00554589289715157,1.04459884543601,1.05660221643501,1.0198062967846,0.524182320827036,0.0200138083861211,1.00000762936543,0,0,0
4,0,0,0,0,0,0.583388615529686,1.04924080586561,1.00937836127194,1.0198062967846,1.0198062967846,1.00000774903946,0.921578102875519,0,0,0
4,0,0,0,0,0,0.200050946262385,1.02468077703137,0.185367721098481,1.0198062967846,1.02468077703137,1.00000774903946,0.0511442652320805,0,0,0
4,0,0,0,0,0,0.341208884064337,1.03804150232363,1.04459884543601,1.0198062967846,1.02468077703137,1.00000774903946,1.00000762936543,0,0,0
4,0,0,0,0,0,0.0055242717280199,0.0200138083861211,0.00556743010089506,0.788332462159513,1.02468077703137,1.00000774903946,0.0055242717280199,0,0,0
4,0,0,0,0,0,0.0055242717280199,1.10023934162617,0.00556743010089506,1.02468077703137,0.789109031561075,0.0824609695391139,0.184367557957344,0,0,0
4,0,0,0,0,0,0.0433006688221051,1.10023934162617,1.02468077703137,1.01284535518702,1.03394434000755,1.00479569395763,0.00554589289715157,0,0,0
4,0,0,0,0,0,0.0433006688221051,1.11025761866999,0.0200138083861211,1.01284535518702,1.03394434000755,1.00479569395763,0.0824595182342766,0,0,0
4,0,0,0,0,0,0.0433006688221051,0.0432979049209076,1.02468077703137,1.01284535518702,1.0198062967846,0.0667970183298458,0.0824595182342766,0,0,0
4,0,0,0,0,0,0.0433006688221051,0.997732311196911,0.160844559475871,0.625029601945808,1.0198062967846,1.00937729420416,0.867102839014538,0,0,0
4,0,0,0,0,0,0.0433006688221051,1.05660221643501,0.0055242717280199,1.03394434000755,1.01545374279214,1.00937729420416,1.00037627712583,0,0,0
4,0,0,0,0,0,0.0824595182342766,0.0277163124367399,1.02821675664017,0.310439499099605,0.113807123546881,0.098131976107433,1.00037627712583,0,0,0
