1,0,0,0,0,0,0.0055242717280199,0.0433006688221051,0.0667952266846672,1.00736029824285,1.00000762936543,1.05660221643501,0.0277163124367399,0,0
1,0,0,0,0,0,0.0055242717280199,0.0433006688221051,0.0055242717280199,1.01046938140092,1.00000762936543,1.05660221643501,0.00554589289715157,0,0
1,0,0,0,0,0,0.00554589289715157,0.0557329688305216,0.0055242717280199,0.955203347002869,1.00000762936543,1.05660221643501,0.223545409284493,0,0
1,0,0,0,0,0,0.00554589289715157,0.0557329688305216,0.00554589289715157,0.800017786689745,1.00000762936543,1.05660221643501,0.00554589289715157,0,0
1,0,0,0,0,0,0.00554589289715157,0.0667826838225625,0.21573360997267,0.729388739695292,1.00558813613792,1.06177117265315,0.00556743010089506,0,0
1,0,0,0,0,0,0.00554589289715157,0.166478717274617,0.117001107119453,0.923840192530491,1.00558813613792,1.06177117265315,0.00556743010089506,0,0
1,0,0,0,0,0,0.00554589289715157,0.166478717274617,0.136419547886804,0.699951523806347,1.00736029824285,1.16619351921369,0.00554589289715157,0,0
1,0,0,0,0,0,0.00554589289715157,0.136419547886804,0.166478717274617,0.699951523806347,1.00000762936543,1.13518739279869,0.00554589289715157,0,0
1,0,0,0,0,0,0.00554589289715157,0.18930289860319,0.166478717274617,0.678711184494742,1.00558813613792,1.13518739279869,0.0355242568148714,0,0
1,0,0,0,0,0,0.00554589289715157,0.315352014007113,0.219966318931456,0.662009434907797,1.00736029824285,1.13518739279869,0.0896159996404265,0,0
1,0,0,0,0,0,0.137324506894708,0.31004179210646,0.166478717274617,0.721242504466237,1.01411498542658,1.13518739279869,0.0200138083861211,0,0
1,0,0,0,0,0,0.098131976107433,0.251302746498472,0.235368081063187,0.695007903776449,1.01046938140092,1.10023934162617,0.16685784384765,0,0
1,0,0,0,0,0,0.137324506894708,0.332817045368801,0.250805081886961,0.747872935582718,1.01684064050996,1.10023934162617,0.194757842227062,0,0
1,0,0,0,0,0,0.168686080787606,0.269037554733164,0.250805081886961,0.669215687178747,1.02136727422246,1.10023934162617,0.0200138083861211,0,0
1,0,0,0,0,0,0.168686080787606,0.38969215229113,0.281761619685471,0.678435529775627,1.04016434179124,1.10023934162617,0.00554589289715157,0,0
1,0,0,0,0,0,0.200050946262385,0.349056884889938,0.235368081063187,0.643060541524481,1.04016434179124,1.16619351921369,0.00554589289715157,0,0
1,0,0,0,0,0,0.270628000406852,0.412990435028413,0.235368081063187,1.1389056897283,1.05659236242456,1.16619351921369,0.505181303644885,0,0
