id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
17,8,1,0,1,right,RAX1,glostd,000
17,8,2,0,1,right,RAX1,glostd,000
17,8,3,0,1,right,RAX1,glostd,000
17,8,4,0,1,right,RAX1,glostd,000
17,8,5,0,1,right,RAX1,glostd,000
17,8,6,0,1,right,RAX1,glostd,000
17,8,7,0,1,right,RAX1,glostd,000
17,8,8,0,1,right,RAX1,glostd,000
17,8,9,0,1,right,RAX1,glostd,000
17,8,10,0,1,right,RAX1,glostd,000
17,8,11,0,1,right,RAX1,glostd,000
17,8,12,0,1,right,RAX1,glostd,000
17,8,13,0,1,right,RAX1,glostd,000
17,8,14,0,1,right,RAX1,glostd,000
17,8,15,0,1,right,RAX1,glostd,000
17,8,16,0,1,right,RAX2,glodev,010
17,8,17,0,1,right,RAX1,glostd,001
17,8,18,0,1,right,RAX1,glostd,002
17,8,19,0,1,right,RAX1,glostd,003
17,8,20,0,1,right,RAX2,glodev,010
17,8,21,0,1,right,RAX1,glostd,001
17,8,22,0,1,right,RAX1,glostd,002
17,8,23,0,1,right,RAX1,glostd,003
17,8,24,0,1,right,RAY2,glodev,020
17,8,25,0,1,right,RAX1,glostd,001
17,8,26,0,1,right,RAX1,glostd,002
17,8,27,0,1,right,RAX2,glodev,010
17,8,28,0,1,right,RAX1,glostd,001
17,8,29,0,1,right,RAX1,glostd,002
17,8,30,0,1,right,RAY2,glodev,020
17,8,31,0,1,right,RAX1,glostd,001
17,8,32,0,1,right,RAX1,glostd,002
17,8,33,0,1,right,RAX1,glostd,003
17,8,34,0,1,right,RAX2,glodev,010
17,8,35,0,1,right,RAX1,glostd,001
17,8,36,0,1,right,RAX1,glostd,002
17,8,37,0,1,right,RAY2,glodev,020
17,8,38,0,1,right,RAX1,glostd,001
17,8,39,0,1,right,RAX1,glostd,002
17,8,40,0,1,right,RAX1,glostd,003
17,8,41,0,1,right,RAX2,glodev,010
17,8,42,0,1,right,RAX2,glodev,010
17,8,43,0,1,right,RAX1,glostd,001
17,8,44,0,1,right,RAX1,glostd,002
17,8,45,0,1,right,RAX1,glostd,003
17,8,46,0,1,right,RAX1,glostd,004
17,8,47,0,1,right,RAX2,glodev,010
17,8,48,0,1,right,RAX1,glostd,001
17,8,49,0,1,right,RAX1,glostd,002
17,8,50,0,1,right,RAX1,glostd,003
17,8,51,0,1,right,RAX1,glostd,004
17,8,52,0,1,right,RAY2,glodev,020
17,8,53,0,1,right,RAY2,glodev,020
17,8,54,0,1,right,RAX1,glostd,001
17,8,55,0,1,right,RAX1,glostd,002
17,8,56,0,1,right,RAX1,glostd,003
17,8,57,0,1,right,RAX1,glostd,004
17,8,58,0,1,right,RAY2,glodev,020
17,8,59,0,1,right,RAX1,glostd,001
17,8,60,0,1,right,RAX1,glostd,002
17,8,61,0,1,right,RAX2,glodev,010
17,8,62,0,1,right,RAX1,glostd,001
17,8,63,0,1,right,RAX1,glostd,002
17,8,64,0,1,right,RAX1,glostd,003
17,8,65,0,1,right,RAX1,glostd,004
17,8,66,0,1,right,RAX2,glodev,010
17,8,67,0,1,right,RAX1,glostd,001
17,8,68,0,1,right,RAX1,glostd,002
17,8,69,0,1,right,RAY2,glodev,020
17,8,70,0,1,right,RAX1,glostd,001
17,8,71,0,1,right,RAX1,glostd,002
17,8,72,0,1,right,RAX1,glostd,003
17,8,73,0,1,right,RAY2,glodev,020
17,8,74,0,1,right,RAX1,glostd,001
17,8,75,0,1,right,RAX1,glostd,002
17,8,76,0,1,right,RAX2,glodev,010
17,8,77,0,1,right,RAX1,glostd,001
17,8,78,0,1,right,RAX1,glostd,002
17,8,79,0,1,right,RAY2,glodev,020
17,8,80,0,1,right,RAX1,glostd,001
17,8,81,0,1,right,RAX1,glostd,002
17,8,82,0,1,right,RAX2,glodev,010
17,8,83,0,1,right,RAX1,glostd,001
17,8,84,0,1,right,RAX1,glostd,002
17,8,85,0,1,right,RAY2,glodev,020
17,8,86,0,1,right,RAX1,glostd,001
17,8,87,0,1,right,RAX1,glostd,002
17,8,88,0,1,right,RAX1,glostd,003
17,8,89,0,1,right,RAX1,glostd,004
17,8,90,0,1,right,RAX2,glodev,010
17,8,91,0,1,right,RAX1,glostd,001
17,8,92,0,1,right,RAX1,glostd,002
17,8,93,0,1,right,RAX1,glostd,003
17,8,94,0,1,right,RAX1,glostd,004
17,8,95,0,1,right,RAX2,glodev,010
17,8,96,0,1,right,RAX1,glostd,001
17,8,97,0,1,right,RAX1,glostd,002
17,8,98,0,1,right,RAX1,glostd,003
17,8,99,0,1,right,RAX1,glostd,004
17,8,100,0,1,right,RAY2,glodev,020
17,8,101,0,1,right,RAX1,glostd,001
17,8,102,0,1,right,RAX1,glostd,002
17,8,103,0,1,right,RAX1,glostd,003
17,8,104,0,1,right,RAX2,glodev,010
17,8,105,0,1,right,RAX1,glostd,001
17,8,106,0,1,right,RAX1,glostd,002
17,8,107,0,1,right,RAY2,glodev,020
17,8,108,0,1,right,RAX1,glostd,001
17,8,109,0,1,right,RAX1,glostd,002
17,8,110,0,1,right,RAX1,glostd,003
17,8,111,0,1,right,RAX2,glodev,010
