id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
21,10,1,1,1,left,LAX2,glostd,100
21,10,2,1,1,left,LAX2,glostd,100
21,10,3,1,1,left,LAX2,glostd,100
21,10,4,1,1,left,LAX2,glostd,100
21,10,5,1,1,left,LAX2,glostd,100
21,10,6,1,1,left,LAX2,glostd,100
21,10,7,1,1,left,LAX2,glostd,100
21,10,8,1,1,left,LAX2,glostd,100
21,10,9,1,1,left,LAX2,glostd,100
21,10,10,1,1,left,LAX2,glostd,100
21,10,11,1,1,left,LAX2,glostd,100
21,10,12,1,1,left,LAX2,glostd,100
21,10,13,1,1,left,LAX2,glostd,100
21,10,14,1,1,left,LAX2,glostd,100
21,10,15,1,1,left,LAX2,glostd,100
21,10,16,1,1,left,LAX2,glostd,101
21,10,17,1,1,left,LAX2,glostd,102
21,10,18,1,1,left,LAX2,glostd,103
21,10,19,1,1,left,LAX2,glostd,104
21,10,20,1,1,left,LAY2,glodev,120
21,10,21,1,1,left,LAX2,glostd,101
21,10,22,1,1,left,LAX2,glostd,102
21,10,23,1,1,left,LAX1,glodev,110
21,10,24,1,1,left,LAX1,glodev,110
21,10,25,1,1,left,LAX1,glodev,110
21,10,26,1,1,left,LAX2,glostd,101
21,10,27,1,1,left,LAX2,glostd,102
21,10,28,1,1,left,LAX1,glodev,110
21,10,29,1,1,left,LAX2,glostd,101
21,10,30,1,1,left,LAX2,glostd,102
21,10,31,1,1,left,LAX2,glostd,103
21,10,32,1,1,left,LAX1,glodev,110
21,10,33,1,1,left,LAX2,glostd,101
21,10,34,1,1,left,LAX2,glostd,102
21,10,35,1,1,left,LAX2,glostd,103
21,10,36,1,1,left,LAY2,glodev,120
21,10,37,1,1,left,LAX2,glostd,101
21,10,38,1,1,left,LAX2,glostd,102
21,10,39,1,1,left,LAX1,glodev,110
21,10,40,1,1,left,LAX2,glostd,101
21,10,41,1,1,left,LAX2,glostd,102
21,10,42,1,1,left,LAX2,glostd,103
21,10,43,1,1,left,LAX2,glostd,104
21,10,44,1,1,left,LAX1,glodev,110
21,10,45,1,1,left,LAX2,glostd,101
21,10,46,1,1,left,LAX2,glostd,102
21,10,47,1,1,left,LAX2,glostd,103
21,10,48,1,1,left,LAY2,glodev,120
21,10,49,1,1,left,LAY2,glodev,120
21,10,50,1,1,left,LAX2,glostd,101
21,10,51,1,1,left,LAX2,glostd,102
21,10,52,1,1,left,LAX2,glostd,103
21,10,53,1,1,left,LAX2,glostd,104
21,10,54,1,1,left,LAX1,glodev,110
21,10,55,1,1,left,LAX2,glostd,101
21,10,56,1,1,left,LAX2,glostd,102
21,10,57,1,1,left,LAX1,glodev,110
21,10,58,1,1,left,LAX2,glostd,101
21,10,59,1,1,left,LAX2,glostd,102
21,10,60,1,1,left,LAX2,glostd,103
21,10,61,1,1,left,LAY2,glodev,120
21,10,62,1,1,left,LAX2,glostd,101
21,10,63,1,1,left,LAX2,glostd,102
21,10,64,1,1,left,LAX1,glodev,110
21,10,65,1,1,left,LAX1,glodev,110
21,10,66,1,1,left,LAX2,glostd,101
21,10,67,1,1,left,LAX2,glostd,102
21,10,68,1,1,left,LAX2,glostd,103
21,10,69,1,1,left,LAX1,glodev,110
21,10,70,1,1,left,LAX2,glostd,101
21,10,71,1,1,left,LAX2,glostd,102
21,10,72,1,1,left,LAX2,glostd,103
21,10,73,1,1,left,LAX2,glostd,104
21,10,74,1,1,left,LAY2,glodev,120
21,10,75,1,1,left,LAY2,glodev,120
21,10,76,1,1,left,LAX2,glostd,101
21,10,77,1,1,left,LAX2,glostd,102
21,10,78,1,1,left,LAX2,glostd,103
21,10,79,1,1,left,LAX2,glostd,104
21,10,80,1,1,left,LAY2,glodev,120
21,10,81,1,1,left,LAX2,glostd,101
21,10,82,1,1,left,LAX2,glostd,102
21,10,83,1,1,left,LAX2,glostd,103
21,10,84,1,1,left,LAX2,glostd,104
21,10,85,1,1,left,LAY2,glodev,120
21,10,86,1,1,left,LAX2,glostd,101
21,10,87,1,1,left,LAX2,glostd,102
21,10,88,1,1,left,LAX2,glostd,103
21,10,89,1,1,left,LAX2,glostd,104
21,10,90,1,1,left,LAY2,glodev,120
