id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
7,10,1,0,1,left,LAX1,glostd,000
7,10,2,0,1,left,LAX1,glostd,000
7,10,3,0,1,left,LAX1,glostd,000
7,10,4,0,1,left,LAX1,glostd,000
7,10,5,0,1,left,LAX1,glostd,000
7,10,6,0,1,left,LAX1,glostd,000
7,10,7,0,1,left,LAX1,glostd,000
7,10,8,0,1,left,LAX1,glostd,000
7,10,9,0,1,left,LAX1,glostd,000
7,10,10,0,1,left,LAX1,glostd,000
7,10,11,0,1,left,LAX1,glostd,000
7,10,12,0,1,left,LAX1,glostd,000
7,10,13,0,1,left,LAX1,glostd,000
7,10,14,0,1,left,LAX1,glostd,000
7,10,15,0,1,left,LAX1,glostd,000
7,10,16,0,1,left,LAX1,glostd,001
7,10,17,0,1,left,LAX1,glostd,002
7,10,18,0,1,left,LAY2,glodev,020
7,10,19,0,1,left,LAX1,glostd,001
7,10,20,0,1,left,LAX1,glostd,002
7,10,21,0,1,left,LAY2,glodev,020
7,10,22,0,1,left,LAX1,glostd,001
7,10,23,0,1,left,LAX1,glostd,002
7,10,24,0,1,left,LAX2,glodev,010
7,10,25,0,1,left,LAX1,glostd,001
7,10,26,0,1,left,LAX1,glostd,002
7,10,27,0,1,left,LAY2,glodev,020
7,10,28,0,1,left,LAX1,glostd,001
7,10,29,0,1,left,LAX1,glostd,002
7,10,30,0,1,left,LAX1,glostd,003
7,10,31,0,1,left,LAX1,glostd,004
7,10,32,0,1,left,LAX2,glodev,010
7,10,33,0,1,left,LAX1,glostd,001
7,10,34,0,1,left,LAX1,glostd,002
7,10,35,0,1,left,LAX1,glostd,003
7,10,36,0,1,left,LAX1,glostd,004
7,10,37,0,1,left,LAY2,glodev,020
7,10,38,0,1,left,LAX1,glostd,001
7,10,39,0,1,left,LAX1,glostd,002
7,10,40,0,1,left,LAX2,glodev,010
7,10,41,0,1,left,LAX1,glostd,001
7,10,42,0,1,left,LAX1,glostd,002
7,10,43,0,1,left,LAX1,glostd,003
7,10,44,0,1,left,LAX1,glostd,004
7,10,45,0,1,left,LAX2,glodev,010
