id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
18,11,1,0,1,right,RAX1,glostd,000
18,11,2,0,1,right,RAX1,glostd,000
18,11,3,0,1,right,RAX1,glostd,000
18,11,4,0,1,right,RAX1,glostd,000
18,11,5,0,1,right,RAX1,glostd,000
18,11,6,0,1,right,RAX1,glostd,000
18,11,7,0,1,right,RAX1,glostd,000
18,11,8,0,1,right,RAX1,glostd,000
18,11,9,0,1,right,RAX1,glostd,000
18,11,10,0,1,right,RAX1,glostd,000
18,11,11,0,1,right,RAX1,glostd,000
18,11,12,0,1,right,RAX1,glostd,000
18,11,13,0,1,right,RAX1,glostd,000
18,11,14,0,1,right,RAX1,glostd,000
18,11,15,0,1,right,RAX1,glostd,000
18,11,16,0,1,right,RAX2,glodev,010
18,11,17,0,1,right,RAX1,glostd,001
18,11,18,0,1,right,RAX1,glostd,002
18,11,19,0,1,right,RAX2,glodev,010
18,11,20,0,1,right,RAX1,glostd,001
18,11,21,0,1,right,RAX1,glostd,002
18,11,22,0,1,right,RAX1,glostd,003
18,11,23,0,1,right,RAX1,glostd,004
18,11,24,0,1,right,RAY2,glodev,020
18,11,25,0,1,right,RAX1,glostd,001
18,11,26,0,1,right,RAX1,glostd,002
18,11,27,0,1,right,RAX1,glostd,003
18,11,28,0,1,right,RAY2,glodev,020
18,11,29,0,1,right,RAX1,glostd,001
18,11,30,0,1,right,RAX1,glostd,002
18,11,31,0,1,right,RAX2,glodev,010
18,11,32,0,1,right,RAX2,glodev,010
18,11,33,0,1,right,RAX1,glostd,001
18,11,34,0,1,right,RAX1,glostd,002
18,11,35,0,1,right,RAX2,glodev,010
18,11,36,0,1,right,RAX1,glostd,001
18,11,37,0,1,right,RAX1,glostd,002
18,11,38,0,1,right,RAX1,glostd,003
18,11,39,0,1,right,RAX1,glostd,004
18,11,40,0,1,right,RAY2,glodev,020
18,11,41,0,1,right,RAX1,glostd,001
18,11,42,0,1,right,RAX1,glostd,002
18,11,43,0,1,right,RAX1,glostd,003
18,11,44,0,1,right,RAX1,glostd,004
18,11,45,0,1,right,RAX2,glodev,010
18,11,46,0,1,right,RAX1,glostd,001
18,11,47,0,1,right,RAX1,glostd,002
18,11,48,0,1,right,RAX1,glostd,003
18,11,49,0,1,right,RAX2,glodev,010
18,11,50,0,1,right,RAX1,glostd,001
18,11,51,0,1,right,RAX1,glostd,002
18,11,52,0,1,right,RAX1,glostd,003
18,11,53,0,1,right,RAX1,glostd,004
18,11,54,0,1,right,RAY2,glodev,020
18,11,55,0,1,right,RAY2,glodev,020
18,11,56,0,1,right,RAY2,glodev,020
18,11,57,0,1,right,RAX1,glostd,001
18,11,58,0,1,right,RAX1,glostd,002
18,11,59,0,1,right,RAX1,glostd,003
18,11,60,0,1,right,RAY2,glodev,020
18,11,61,0,1,right,RAX1,glostd,001
18,11,62,0,1,right,RAX1,glostd,002
18,11,63,0,1,right,RAY2,glodev,020
18,11,64,0,1,right,RAX1,glostd,001
18,11,65,0,1,right,RAX1,glostd,002
18,11,66,0,1,right,RAX2,glodev,010
18,11,67,0,1,right,RAX1,glostd,001
18,11,68,0,1,right,RAX1,glostd,002
18,11,69,0,1,right,RAX1,glostd,003
18,11,70,0,1,right,RAX1,glostd,004
18,11,71,0,1,right,RAX2,glodev,010
18,11,72,0,1,right,RAX1,glostd,001
18,11,73,0,1,right,RAX1,glostd,002
18,11,74,0,1,right,RAX1,glostd,003
18,11,75,0,1,right,RAX1,glostd,004
18,11,76,0,1,right,RAX2,glodev,010
18,11,77,0,1,right,RAX1,glostd,001
18,11,78,0,1,right,RAX1,glostd,002
18,11,79,0,1,right,RAX1,glostd,003
18,11,80,0,1,right,RAX2,glodev,010
18,11,81,0,1,right,RAX1,glostd,001
18,11,82,0,1,right,RAX1,glostd,002
18,11,83,0,1,right,RAX2,glodev,010
18,11,84,0,1,right,RAX1,glostd,001
18,11,85,0,1,right,RAX1,glostd,002
18,11,86,0,1,right,RAX1,glostd,003
18,11,87,0,1,right,RAX1,glostd,004
18,11,88,0,1,right,RAX2,glodev,010
18,11,89,0,1,right,RAX1,glostd,001
18,11,90,0,1,right,RAX1,glostd,002
18,11,91,0,1,right,RAY2,glodev,020
18,11,92,0,1,right,RAY2,glodev,020
18,11,93,0,1,right,RAX1,glostd,001
18,11,94,0,1,right,RAX1,glostd,002
18,11,95,0,1,right,RAX1,glostd,003
18,11,96,0,1,right,RAX1,glostd,004
18,11,97,0,1,right,RAX2,glodev,010
18,11,98,0,1,right,RAX1,glostd,001
18,11,99,0,1,right,RAX1,glostd,002
18,11,100,0,1,right,RAY2,glodev,020
18,11,101,0,1,right,RAX1,glostd,001
18,11,102,0,1,right,RAX1,glostd,002
18,11,103,0,1,right,RAY2,glodev,020
18,11,104,0,1,right,RAX1,glostd,001
18,11,105,0,1,right,RAX1,glostd,002
18,11,106,0,1,right,RAX1,glostd,003
18,11,107,0,1,right,RAX1,glostd,004
18,11,108,0,1,right,RAY2,glodev,020
18,11,109,0,1,right,RAX1,glostd,001
18,11,110,0,1,right,RAX1,glostd,002
18,11,111,0,1,right,RAX1,glostd,003
18,11,112,0,1,right,RAY2,glodev,020
18,11,113,0,1,right,RAX1,glostd,001
18,11,114,0,1,right,RAX1,glostd,002
18,11,115,0,1,right,RAX1,glostd,003
18,11,116,0,1,right,RAX1,glostd,004
18,11,117,0,1,right,RAY2,glodev,020
18,11,118,0,1,right,RAY2,glodev,020
18,11,119,0,1,right,RAX1,glostd,001
18,11,120,0,1,right,RAX1,glostd,002
18,11,121,0,1,right,RAX2,glodev,010
18,11,122,0,1,right,RAX1,glostd,001
18,11,123,0,1,right,RAX1,glostd,002
18,11,124,0,1,right,RAX1,glostd,003
18,11,125,0,1,right,RAX1,glostd,004
18,11,126,0,1,right,RAY2,glodev,020
18,11,127,0,1,right,RAX1,glostd,001
18,11,128,0,1,right,RAX1,glostd,002
18,11,129,0,1,right,RAX1,glostd,003
18,11,130,0,1,right,RAX2,glodev,010
18,11,131,0,1,right,RAX1,glostd,001
18,11,132,0,1,right,RAX1,glostd,002
18,11,133,0,1,right,RAX2,glodev,010
18,11,134,0,1,right,RAX1,glostd,001
18,11,135,0,1,right,RAX1,glostd,002
18,11,136,0,1,right,RAY2,glodev,020
18,11,137,0,1,right,RAX1,glostd,001
18,11,138,0,1,right,RAX1,glostd,002
18,11,139,0,1,right,RAX1,glostd,003
18,11,140,0,1,right,RAX1,glostd,004
18,11,141,0,1,right,RAX2,glodev,010
18,11,142,0,1,right,RAX2,glodev,010
18,11,143,0,1,right,RAX1,glostd,001
18,11,144,0,1,right,RAX1,glostd,002
18,11,145,0,1,right,RAX1,glostd,003
18,11,146,0,1,right,RAX1,glostd,004
18,11,147,0,1,right,RAX2,glodev,010
18,11,148,0,1,right,RAX2,glodev,010
18,11,149,0,1,right,RAX2,glodev,010
18,11,150,0,1,right,RAX1,glostd,001
18,11,151,0,1,right,RAX1,glostd,002
18,11,152,0,1,right,RAX1,glostd,003
18,11,153,0,1,right,RAX1,glostd,004
18,11,154,0,1,right,RAY2,glodev,020
18,11,155,0,1,right,RAX1,glostd,001
18,11,156,0,1,right,RAX1,glostd,002
18,11,157,0,1,right,RAX1,glostd,003
18,11,158,0,1,right,RAX1,glostd,004
18,11,159,0,1,right,RAY2,glodev,020
18,11,160,0,1,right,RAX1,glostd,001
18,11,161,0,1,right,RAX1,glostd,002
18,11,162,0,1,right,RAX1,glostd,003
18,11,163,0,1,right,RAX2,glodev,010
18,11,164,0,1,right,RAX1,glostd,001
18,11,165,0,1,right,RAX1,glostd,002
18,11,166,0,1,right,RAX1,glostd,003
18,11,167,0,1,right,RAX1,glostd,004
18,11,168,0,1,right,RAX2,glodev,010
18,11,169,0,1,right,RAX1,glostd,001
18,11,170,0,1,right,RAX1,glostd,002
18,11,171,0,1,right,RAX1,glostd,003
18,11,172,0,1,right,RAY2,glodev,020
18,11,173,0,1,right,RAX1,glostd,001
18,11,174,0,1,right,RAX1,glostd,002
18,11,175,0,1,right,RAY2,glodev,020
18,11,176,0,1,right,RAX1,glostd,001
18,11,177,0,1,right,RAX1,glostd,002
18,11,178,0,1,right,RAX1,glostd,003
18,11,179,0,1,right,RAX2,glodev,010
18,11,180,0,1,right,RAX1,glostd,001
18,11,181,0,1,right,RAX1,glostd,002
18,11,182,0,1,right,RAX1,glostd,003
18,11,183,0,1,right,RAX2,glodev,010
18,11,184,0,1,right,RAX1,glostd,001
18,11,185,0,1,right,RAX1,glostd,002
18,11,186,0,1,right,RAX2,glodev,010
18,11,187,0,1,right,RAX1,glostd,001
18,11,188,0,1,right,RAX1,glostd,002
18,11,189,0,1,right,RAY2,glodev,020
18,11,190,0,1,right,RAX1,glostd,001
18,11,191,0,1,right,RAX1,glostd,002
18,11,192,0,1,right,RAX1,glostd,003
18,11,193,0,1,right,RAY2,glodev,020
18,11,194,0,1,right,RAX1,glostd,001
18,11,195,0,1,right,RAX1,glostd,002
18,11,196,0,1,right,RAX1,glostd,003
18,11,197,0,1,right,RAY2,glodev,020
18,11,198,0,1,right,RAX1,glostd,001
18,11,199,0,1,right,RAX1,glostd,002
18,11,200,0,1,right,RAY2,glodev,020
18,11,201,0,1,right,RAX1,glostd,001
18,11,202,0,1,right,RAX1,glostd,002
18,11,203,0,1,right,RAX1,glostd,003
18,11,204,0,1,right,RAY2,glodev,020
18,11,205,0,1,right,RAX1,glostd,001
18,11,206,0,1,right,RAX1,glostd,002
18,11,207,0,1,right,RAX1,glostd,003
18,11,208,0,1,right,RAX1,glostd,004
18,11,209,0,1,right,RAX2,glodev,010
18,11,210,0,1,right,RAX1,glostd,001
18,11,211,0,1,right,RAX1,glostd,002
18,11,212,0,1,right,RAX1,glostd,003
18,11,213,0,1,right,RAY2,glodev,020
18,11,214,0,1,right,RAY2,glodev,020
18,11,215,0,1,right,RAX1,glostd,001
18,11,216,0,1,right,RAX1,glostd,002
18,11,217,0,1,right,RAX1,glostd,003
18,11,218,0,1,right,RAX2,glodev,010
18,11,219,0,1,right,RAX2,glodev,010
18,11,220,0,1,right,RAX1,glostd,001
18,11,221,0,1,right,RAX1,glostd,002
18,11,222,0,1,right,RAX1,glostd,003
18,11,223,0,1,right,RAX1,glostd,004
18,11,224,0,1,right,RAY2,glodev,020
18,11,225,0,1,right,RAX1,glostd,001
18,11,226,0,1,right,RAX1,glostd,002
18,11,227,0,1,right,RAX1,glostd,003
18,11,228,0,1,right,RAX2,glodev,010
