id,block,trial,blocktype,deviance,laterality,stim,trialtype,trialcode
5,8,1,0,1,right,RAX1,glostd,000
5,8,2,0,1,right,RAX1,glostd,000
5,8,3,0,1,right,RAX1,glostd,000
5,8,4,0,1,right,RAX1,glostd,000
5,8,5,0,1,right,RAX1,glostd,000
5,8,6,0,1,right,RAX1,glostd,000
5,8,7,0,1,right,RAX1,glostd,000
5,8,8,0,1,right,RAX1,glostd,000
5,8,9,0,1,right,RAX1,glostd,000
5,8,10,0,1,right,RAX1,glostd,000
5,8,11,0,1,right,RAX1,glostd,000
5,8,12,0,1,right,RAX1,glostd,000
5,8,13,0,1,right,RAX1,glostd,000
5,8,14,0,1,right,RAX1,glostd,000
5,8,15,0,1,right,RAX1,glostd,000
5,8,16,0,1,right,RAX2,glodev,010
5,8,17,0,1,right,RAX1,glostd,001
5,8,18,0,1,right,RAX1,glostd,002
5,8,19,0,1,right,RAX1,glostd,003
5,8,20,0,1,right,RAX1,glostd,004
5,8,21,0,1,right,RAX2,glodev,010
5,8,22,0,1,right,RAX1,glostd,001
5,8,23,0,1,right,RAX1,glostd,002
5,8,24,0,1,right,RAX2,glodev,010
5,8,25,0,1,right,RAX2,glodev,010
5,8,26,0,1,right,RAX2,glodev,010
5,8,27,0,1,right,RAX1,glostd,001
5,8,28,0,1,right,RAX1,glostd,002
5,8,29,0,1,right,RAY2,glodev,020
5,8,30,0,1,right,RAX1,glostd,001
5,8,31,0,1,right,RAX1,glostd,002
5,8,32,0,1,right,RAX1,glostd,003
5,8,33,0,1,right,RAX1,glostd,004
5,8,34,0,1,right,RAY2,glodev,020
5,8,35,0,1,right,RAX1,glostd,001
5,8,36,0,1,right,RAX1,glostd,002
5,8,37,0,1,right,RAX1,glostd,003
5,8,38,0,1,right,RAX2,glodev,010
5,8,39,0,1,right,RAX1,glostd,001
5,8,40,0,1,right,RAX1,glostd,002
5,8,41,0,1,right,RAX1,glostd,003
5,8,42,0,1,right,RAY2,glodev,020
5,8,43,0,1,right,RAY2,glodev,020
5,8,44,0,1,right,RAX1,glostd,001
5,8,45,0,1,right,RAX1,glostd,002
5,8,46,0,1,right,RAX1,glostd,003
5,8,47,0,1,right,RAX2,glodev,010
5,8,48,0,1,right,RAX1,glostd,001
5,8,49,0,1,right,RAX1,glostd,002
5,8,50,0,1,right,RAX1,glostd,003
5,8,51,0,1,right,RAX1,glostd,004
5,8,52,0,1,right,RAX2,glodev,010
5,8,53,0,1,right,RAX1,glostd,001
5,8,54,0,1,right,RAX1,glostd,002
5,8,55,0,1,right,RAX1,glostd,003
5,8,56,0,1,right,RAX1,glostd,004
5,8,57,0,1,right,RAY2,glodev,020
5,8,58,0,1,right,RAX1,glostd,001
5,8,59,0,1,right,RAX1,glostd,002
5,8,60,0,1,right,RAX1,glostd,003
5,8,61,0,1,right,RAX1,glostd,004
5,8,62,0,1,right,RAY2,glodev,020
5,8,63,0,1,right,RAX1,glostd,001
5,8,64,0,1,right,RAX1,glostd,002
5,8,65,0,1,right,RAX2,glodev,010
5,8,66,0,1,right,RAX1,glostd,001
5,8,67,0,1,right,RAX1,glostd,002
5,8,68,0,1,right,RAX2,glodev,010
5,8,69,0,1,right,RAX1,glostd,001
5,8,70,0,1,right,RAX1,glostd,002
5,8,71,0,1,right,RAX1,glostd,003
5,8,72,0,1,right,RAY2,glodev,020
5,8,73,0,1,right,RAX1,glostd,001
5,8,74,0,1,right,RAX1,glostd,002
5,8,75,0,1,right,RAX1,glostd,003
5,8,76,0,1,right,RAX1,glostd,004
5,8,77,0,1,right,RAY2,glodev,020
5,8,78,0,1,right,RAX1,glostd,001
5,8,79,0,1,right,RAX1,glostd,002
5,8,80,0,1,right,RAX1,glostd,003
5,8,81,0,1,right,RAX1,glostd,004
5,8,82,0,1,right,RAX2,glodev,010
5,8,83,0,1,right,RAX1,glostd,001
5,8,84,0,1,right,RAX1,glostd,002
5,8,85,0,1,right,RAX1,glostd,003
5,8,86,0,1,right,RAX2,glodev,010
5,8,87,0,1,right,RAX2,glodev,010
5,8,88,0,1,right,RAX1,glostd,001
5,8,89,0,1,right,RAX1,glostd,002
5,8,90,0,1,right,RAY2,glodev,020
5,8,91,0,1,right,RAX1,glostd,001
5,8,92,0,1,right,RAX1,glostd,002
5,8,93,0,1,right,RAX1,glostd,003
5,8,94,0,1,right,RAX2,glodev,010
5,8,95,0,1,right,RAX1,glostd,001
5,8,96,0,1,right,RAX1,glostd,002
5,8,97,0,1,right,RAY2,glodev,020
5,8,98,0,1,right,RAY2,glodev,020
5,8,99,0,1,right,RAX1,glostd,001
5,8,100,0,1,right,RAX1,glostd,002
5,8,101,0,1,right,RAX2,glodev,010
5,8,102,0,1,right,RAX1,glostd,001
5,8,103,0,1,right,RAX1,glostd,002
5,8,104,0,1,right,RAX1,glostd,003
5,8,105,0,1,right,RAX1,glostd,004
5,8,106,0,1,right,RAX2,glodev,010
5,8,107,0,1,right,RAX1,glostd,001
5,8,108,0,1,right,RAX1,glostd,002
5,8,109,0,1,right,RAX1,glostd,003
5,8,110,0,1,right,RAX1,glostd,004
5,8,111,0,1,right,RAX2,glodev,010
5,8,112,0,1,right,RAX1,glostd,001
5,8,113,0,1,right,RAX1,glostd,002
5,8,114,0,1,right,RAY2,glodev,020
5,8,115,0,1,right,RAX1,glostd,001
5,8,116,0,1,right,RAX1,glostd,002
5,8,117,0,1,right,RAX1,glostd,003
5,8,118,0,1,right,RAX1,glostd,004
5,8,119,0,1,right,RAX2,glodev,010
5,8,120,0,1,right,RAX1,glostd,001
5,8,121,0,1,right,RAX1,glostd,002
5,8,122,0,1,right,RAY2,glodev,020
5,8,123,0,1,right,RAX1,glostd,001
5,8,124,0,1,right,RAX1,glostd,002
5,8,125,0,1,right,RAX1,glostd,003
5,8,126,0,1,right,RAX1,glostd,004
5,8,127,0,1,right,RAY2,glodev,020
5,8,128,0,1,right,RAX1,glostd,001
5,8,129,0,1,right,RAX1,glostd,002
5,8,130,0,1,right,RAY2,glodev,020
5,8,131,0,1,right,RAX1,glostd,001
5,8,132,0,1,right,RAX1,glostd,002
5,8,133,0,1,right,RAX1,glostd,003
5,8,134,0,1,right,RAX2,glodev,010
5,8,135,0,1,right,RAX1,glostd,001
5,8,136,0,1,right,RAX1,glostd,002
5,8,137,0,1,right,RAX1,glostd,003
5,8,138,0,1,right,RAY2,glodev,020
5,8,139,0,1,right,RAY2,glodev,020
5,8,140,0,1,right,RAY2,glodev,020
5,8,141,0,1,right,RAX1,glostd,001
5,8,142,0,1,right,RAX1,glostd,002
5,8,143,0,1,right,RAX1,glostd,003
5,8,144,0,1,right,RAX1,glostd,004
5,8,145,0,1,right,RAY2,glodev,020
5,8,146,0,1,right,RAY2,glodev,020
5,8,147,0,1,right,RAX1,glostd,001
5,8,148,0,1,right,RAX1,glostd,002
5,8,149,0,1,right,RAY2,glodev,020
5,8,150,0,1,right,RAX1,glostd,001
5,8,151,0,1,right,RAX1,glostd,002
5,8,152,0,1,right,RAX1,glostd,003
5,8,153,0,1,right,RAY2,glodev,020
5,8,154,0,1,right,RAX1,glostd,001
5,8,155,0,1,right,RAX1,glostd,002
5,8,156,0,1,right,RAX1,glostd,003
5,8,157,0,1,right,RAY2,glodev,020
5,8,158,0,1,right,RAX1,glostd,001
5,8,159,0,1,right,RAX1,glostd,002
5,8,160,0,1,right,RAX1,glostd,003
5,8,161,0,1,right,RAY2,glodev,020
5,8,162,0,1,right,RAX1,glostd,001
5,8,163,0,1,right,RAX1,glostd,002
5,8,164,0,1,right,RAX1,glostd,003
5,8,165,0,1,right,RAY2,glodev,020
5,8,166,0,1,right,RAX1,glostd,001
5,8,167,0,1,right,RAX1,glostd,002
5,8,168,0,1,right,RAX2,glodev,010
5,8,169,0,1,right,RAX1,glostd,001
5,8,170,0,1,right,RAX1,glostd,002
5,8,171,0,1,right,RAX1,glostd,003
5,8,172,0,1,right,RAX1,glostd,004
5,8,173,0,1,right,RAY2,glodev,020
5,8,174,0,1,right,RAX1,glostd,001
5,8,175,0,1,right,RAX1,glostd,002
5,8,176,0,1,right,RAX2,glodev,010
5,8,177,0,1,right,RAX1,glostd,001
5,8,178,0,1,right,RAX1,glostd,002
5,8,179,0,1,right,RAX1,glostd,003
5,8,180,0,1,right,RAX1,glostd,004
5,8,181,0,1,right,RAY2,glodev,020
5,8,182,0,1,right,RAX1,glostd,001
5,8,183,0,1,right,RAX1,glostd,002
5,8,184,0,1,right,RAX2,glodev,010
5,8,185,0,1,right,RAX2,glodev,010
5,8,186,0,1,right,RAX1,glostd,001
5,8,187,0,1,right,RAX1,glostd,002
5,8,188,0,1,right,RAX1,glostd,003
5,8,189,0,1,right,RAX2,glodev,010
5,8,190,0,1,right,RAX1,glostd,001
5,8,191,0,1,right,RAX1,glostd,002
5,8,192,0,1,right,RAX1,glostd,003
5,8,193,0,1,right,RAY2,glodev,020
5,8,194,0,1,right,RAX1,glostd,001
5,8,195,0,1,right,RAX1,glostd,002
5,8,196,0,1,right,RAX1,glostd,003
5,8,197,0,1,right,RAX2,glodev,010
5,8,198,0,1,right,RAX1,glostd,001
5,8,199,0,1,right,RAX1,glostd,002
5,8,200,0,1,right,RAX1,glostd,003
5,8,201,0,1,right,RAY2,glodev,020
5,8,202,0,1,right,RAX1,glostd,001
5,8,203,0,1,right,RAX1,glostd,002
5,8,204,0,1,right,RAX2,glodev,010
5,8,205,0,1,right,RAX1,glostd,001
5,8,206,0,1,right,RAX1,glostd,002
5,8,207,0,1,right,RAX1,glostd,003
5,8,208,0,1,right,RAX2,glodev,010
5,8,209,0,1,right,RAX1,glostd,001
5,8,210,0,1,right,RAX1,glostd,002
5,8,211,0,1,right,RAY2,glodev,020
5,8,212,0,1,right,RAX1,glostd,001
5,8,213,0,1,right,RAX1,glostd,002
5,8,214,0,1,right,RAX1,glostd,003
5,8,215,0,1,right,RAX1,glostd,004
5,8,216,0,1,right,RAX2,glodev,010
